plant_id;date_identification;note_plant;site_id;zone_id;placette_numero;parcelle;date_debut_emplacement;date_fin_emplacement;est_actuel;note_emplacement;date_observation;note_observation;longueur;largeur;est_fruit;etat_id
"1055";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"54";"2024-05-12";"2024-08-06";"true";"";"2024-06-05";"Observation du 2024-06-05 (ete)";"282";"151";;"O"
"1055";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"54";"2024-05-12";"2024-08-06";"true";"";"2024-06-06";"Observation du 2024-06-06 (ete)";"175";"151";;"O"
"1055";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"54";"2024-05-12";"2024-08-06";"true";"";"2024-06-10";"Observation du 2024-06-10 (ete)";"165";"111";;"O"
"1055";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"54";"2024-05-12";"2024-08-06";"true";"";"2024-06-16";"Observation du 2024-06-16 (ete)";"220";"75";;"O"
"1055";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"54";"2024-05-12";"2024-08-06";"true";"";"2024-06-17";"Observation du 2024-06-17 (ete)";"199";"64";;"O"
"1055";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"54";"2024-05-12";"2024-08-06";"true";"";"2024-06-20";"Observation du 2024-06-20 (ete)";"102";"80";;"O"
"1055";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"54";"2024-05-12";"2024-08-06";"true";"";"2024-06-21";"Observation du 2024-06-21 (ete)";"215";"173";;"D"
"1055";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"54";"2024-05-12";"2024-08-06";"true";"";"2024-06-24";"Observation du 2024-06-24 (ete)";"350";"60";;"O"
"1055";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"54";"2024-05-12";"2024-08-06";"true";"";"2024-06-29";"Observation du 2024-06-29 (ete)";"265";"58";;"B"
"1055";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"54";"2024-05-12";"2024-08-06";"true";"";"2024-06-30";"Observation du 2024-06-30 (ete)";"134";"250";;"O"
"1055";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"54";"2024-05-12";"2024-08-06";"true";"";"2024-07-03";"Observation du 2024-07-03 (ete)";"197";"66";;"O"
"1055";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"54";"2024-05-12";"2024-08-06";"true";"";"2024-07-04";"Observation du 2024-07-04 (ete)";"284";"234";;"O"
"1055";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"54";"2024-05-12";"2024-08-06";"true";"";"2024-07-05";"Observation du 2024-07-05 (ete)";"124";"133";;"O"
"1055";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"54";"2024-05-12";"2024-08-06";"true";"";"2024-07-08";"Observation du 2024-07-08 (ete)";"317";"144";;"O"
"1055";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"54";"2024-05-12";"2024-08-06";"true";"";"2024-07-10";"Observation du 2024-07-10 (ete)";"128";"94";;"O"
"1055";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"54";"2024-05-12";"2024-08-06";"true";"";"2024-07-12";"Observation du 2024-07-12 (ete)";"321";"217";;"O"
"1055";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"54";"2024-05-12";"2024-08-06";"true";"";"2024-07-17";"Observation du 2024-07-17 (ete)";"229";"204";;"O"
"1055";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"54";"2024-05-12";"2024-08-06";"true";"";"2024-07-29";"Observation du 2024-07-29 (ete)";"153";"137";;"B"
"1055";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"54";"2024-05-12";"2024-08-06";"true";"";"2024-08-04";"Observation du 2024-08-04 (ete)";"138";"72";;"C"
"1055";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"54";"2024-05-12";"2024-08-06";"true";"";"2024-08-05";"Observation du 2024-08-05 (ete)";"258";"50";;"O"
"1058";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"57";"2024-05-10";"2024-06-22";"true";"";"2024-05-11";"Observation du 2024-05-11 (printemps)";"156";"53";;"O"
"1058";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"57";"2024-05-10";"2024-06-22";"true";"";"2024-05-13";"Observation du 2024-05-13 (printemps)";"149";"139";;"O"
"1058";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"57";"2024-05-10";"2024-06-22";"true";"";"2024-05-15";"Observation du 2024-05-15 (printemps)";"104";"39";;"O"
"1058";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"57";"2024-05-10";"2024-06-22";"true";"";"2024-05-19";"Observation du 2024-05-19 (printemps)";"52";"125";;"X"
"1058";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"57";"2024-05-10";"2024-06-22";"true";"";"2024-05-21";"Observation du 2024-05-21 (printemps)";"157";"132";;"O"
"1058";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"57";"2024-05-10";"2024-06-22";"true";"";"2024-05-22";"Observation du 2024-05-22 (printemps)";"143";"48";;"O"
"1058";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"57";"2024-05-10";"2024-06-22";"true";"";"2024-06-04";"Observation du 2024-06-04 (ete)";"107";"221";;"O"
"1058";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"57";"2024-05-10";"2024-06-22";"true";"";"2024-06-08";"Observation du 2024-06-08 (ete)";"305";"191";;"O"
"1058";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"57";"2024-05-10";"2024-06-22";"true";"";"2024-06-12";"Observation du 2024-06-12 (ete)";"97";"209";;"O"
"1058";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"57";"2024-05-10";"2024-06-22";"true";"";"2024-06-19";"Observation du 2024-06-19 (ete)";"173";"134";;"O"
"1058";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"57";"2024-05-10";"2024-06-22";"true";"";"2024-06-21";"Observation du 2024-06-21 (ete)";"253";"248";;"O"
"1060";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"59";"2024-05-09";"2024-06-23";"true";"";"2024-05-10";"Observation du 2024-05-10 (printemps)";"58";"39";;"B"
"1060";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"59";"2024-05-09";"2024-06-23";"true";"";"2024-05-11";"Observation du 2024-05-11 (printemps)";"92";"79";;"O"
"1060";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"59";"2024-05-09";"2024-06-23";"true";"";"2024-05-12";"Observation du 2024-05-12 (printemps)";"115";"20";;"O"
"1060";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"59";"2024-05-09";"2024-06-23";"true";"";"2024-05-13";"Observation du 2024-05-13 (printemps)";"89";"90";;"O"
"1060";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"59";"2024-05-09";"2024-06-23";"true";"";"2024-05-15";"Observation du 2024-05-15 (printemps)";"64";"30";;"O"
"1060";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"59";"2024-05-09";"2024-06-23";"true";"";"2024-05-17";"Observation du 2024-05-17 (printemps)";"61";"124";;"D"
"1060";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"59";"2024-05-09";"2024-06-23";"true";"";"2024-05-24";"Observation du 2024-05-24 (printemps)";"121";"132";;"O"
"1060";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"59";"2024-05-09";"2024-06-23";"true";"";"2024-05-28";"Observation du 2024-05-28 (printemps)";"126";"82";;"O"
"1060";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"59";"2024-05-09";"2024-06-23";"true";"";"2024-05-29";"Observation du 2024-05-29 (printemps)";"73";"106";;"O"
"1060";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"59";"2024-05-09";"2024-06-23";"true";"";"2024-06-04";"Observation du 2024-06-04 (ete)";"284";"229";;"X"
"1060";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"59";"2024-05-09";"2024-06-23";"true";"";"2024-06-16";"Observation du 2024-06-16 (ete)";"305";"78";;"O"
"1060";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"59";"2024-05-09";"2024-06-23";"true";"";"2024-06-21";"Observation du 2024-06-21 (ete)";"135";"228";;"C"
"1060";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"59";"2024-05-09";"2024-06-23";"true";"";"2024-06-23";"Observation du 2024-06-23 (ete)";"155";"123";;"B"
"1061";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"60";"2024-05-10";"2024-07-08";"true";"";"2024-05-11";"Observation du 2024-05-11 (printemps)";"125";"100";;"O"
"1061";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"60";"2024-05-10";"2024-07-08";"true";"";"2024-05-13";"Observation du 2024-05-13 (printemps)";"99";"54";;"O"
"1061";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"60";"2024-05-10";"2024-07-08";"true";"";"2024-05-14";"Observation du 2024-05-14 (printemps)";"67";"130";;"B"
"1061";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"60";"2024-05-10";"2024-07-08";"true";"";"2024-05-15";"Observation du 2024-05-15 (printemps)";"158";"119";;"O"
"1061";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"60";"2024-05-10";"2024-07-08";"true";"";"2024-05-19";"Observation du 2024-05-19 (printemps)";"158";"53";;"O"
"1061";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"60";"2024-05-10";"2024-07-08";"true";"";"2024-05-24";"Observation du 2024-05-24 (printemps)";"51";"95";;"O"
"1061";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"60";"2024-05-10";"2024-07-08";"true";"";"2024-05-25";"Observation du 2024-05-25 (printemps)";"176";"110";;"O"
"1061";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"60";"2024-05-10";"2024-07-08";"true";"";"2024-05-26";"Observation du 2024-05-26 (printemps)";"103";"90";;"O"
"1061";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"60";"2024-05-10";"2024-07-08";"true";"";"2024-05-27";"Observation du 2024-05-27 (printemps)";"148";"109";;"O"
"1061";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"60";"2024-05-10";"2024-07-08";"true";"";"2024-05-28";"Observation du 2024-05-28 (printemps)";"181";"129";;"O"
"1061";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"60";"2024-05-10";"2024-07-08";"true";"";"2024-05-29";"Observation du 2024-05-29 (printemps)";"69";"21";;"X"
"1061";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"60";"2024-05-10";"2024-07-08";"true";"";"2024-06-09";"Observation du 2024-06-09 (ete)";"257";"137";;"O"
"1061";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"60";"2024-05-10";"2024-07-08";"true";"";"2024-06-21";"Observation du 2024-06-21 (ete)";"192";"145";;"O"
"1061";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"60";"2024-05-10";"2024-07-08";"true";"";"2024-06-22";"Observation du 2024-06-22 (ete)";"277";"237";;"B"
"1061";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"60";"2024-05-10";"2024-07-08";"true";"";"2024-06-24";"Observation du 2024-06-24 (ete)";"143";"234";;"O"
"1061";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"60";"2024-05-10";"2024-07-08";"true";"";"2024-06-25";"Observation du 2024-06-25 (ete)";"241";"159";;"O"
"1061";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"60";"2024-05-10";"2024-07-08";"true";"";"2024-06-27";"Observation du 2024-06-27 (ete)";"315";"68";;"O"
"1061";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"60";"2024-05-10";"2024-07-08";"true";"";"2024-06-28";"Observation du 2024-06-28 (ete)";"319";"54";;"O"
"1061";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"60";"2024-05-10";"2024-07-08";"true";"";"2024-06-29";"Observation du 2024-06-29 (ete)";"334";"68";;"O"
"1061";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"60";"2024-05-10";"2024-07-08";"true";"";"2024-07-04";"Observation du 2024-07-04 (ete)";"114";"111";;"O"
"1061";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"60";"2024-05-10";"2024-07-08";"true";"";"2024-07-06";"Observation du 2024-07-06 (ete)";"217";"179";;"O"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-05-17";"Observation du 2024-05-17 (printemps)";"80";"51";;"O"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-05-20";"Observation du 2024-05-20 (printemps)";"188";"117";;"X"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-05-22";"Observation du 2024-05-22 (printemps)";"42";"132";;"B"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-05-23";"Observation du 2024-05-23 (printemps)";"181";"106";;"B"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-05-24";"Observation du 2024-05-24 (printemps)";"175";"89";;"O"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-05-25";"Observation du 2024-05-25 (printemps)";"134";"142";;"B"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-05-26";"Observation du 2024-05-26 (printemps)";"149";"89";;"O"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-05-29";"Observation du 2024-05-29 (printemps)";"146";"146";;"O"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-05-30";"Observation du 2024-05-30 (printemps)";"85";"72";;"O"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-05-31";"Observation du 2024-05-31 (printemps)";"139";"51";;"O"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-06-01";"Observation du 2024-06-01 (ete)";"226";"144";;"O"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-06-02";"Observation du 2024-06-02 (ete)";"80";"189";;"O"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-06-05";"Observation du 2024-06-05 (ete)";"216";"184";;"O"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-06-06";"Observation du 2024-06-06 (ete)";"258";"168";;"O"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-06-07";"Observation du 2024-06-07 (ete)";"300";"169";;"O"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-06-11";"Observation du 2024-06-11 (ete)";"147";"192";;"O"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-06-18";"Observation du 2024-06-18 (ete)";"209";"209";;"O"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-06-23";"Observation du 2024-06-23 (ete)";"289";"126";;"O"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-06-24";"Observation du 2024-06-24 (ete)";"229";"170";;"O"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-06-28";"Observation du 2024-06-28 (ete)";"219";"241";;"O"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-07-10";"Observation du 2024-07-10 (ete)";"128";"75";;"O"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-07-12";"Observation du 2024-07-12 (ete)";"93";"209";;"C"
"1064";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"63";"2024-05-13";"2024-07-28";"true";"";"2024-07-17";"Observation du 2024-07-17 (ete)";"138";"92";;"O"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-05-21";"Observation du 2024-05-21 (printemps)";"69";"143";;"O"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-05-26";"Observation du 2024-05-26 (printemps)";"44";"63";;"O"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-06-01";"Observation du 2024-06-01 (ete)";"192";"149";;"O"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-06-07";"Observation du 2024-06-07 (ete)";"327";"213";;"O"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-06-10";"Observation du 2024-06-10 (ete)";"250";"85";;"O"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-06-11";"Observation du 2024-06-11 (ete)";"164";"150";;"O"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-06-14";"Observation du 2024-06-14 (ete)";"280";"70";;"B"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-06-20";"Observation du 2024-06-20 (ete)";"127";"142";;"O"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-06-26";"Observation du 2024-06-26 (ete)";"332";"232";;"O"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-07-06";"Observation du 2024-07-06 (ete)";"332";"199";;"O"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-07-07";"Observation du 2024-07-07 (ete)";"95";"50";;"O"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-07-11";"Observation du 2024-07-11 (ete)";"117";"65";;"O"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-07-16";"Observation du 2024-07-16 (ete)";"287";"125";;"O"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-07-17";"Observation du 2024-07-17 (ete)";"197";"186";;"B"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-07-20";"Observation du 2024-07-20 (ete)";"256";"146";;"C"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-07-23";"Observation du 2024-07-23 (ete)";"299";"213";;"O"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-07-24";"Observation du 2024-07-24 (ete)";"248";"247";;"O"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-08-04";"Observation du 2024-08-04 (ete)";"194";"219";;"O"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-08-06";"Observation du 2024-08-06 (ete)";"170";"216";;"B"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-08-16";"Observation du 2024-08-16 (ete)";"285";"131";;"O"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-08-18";"Observation du 2024-08-18 (ete)";"300";"87";;"O"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-08-19";"Observation du 2024-08-19 (ete)";"193";"75";;"O"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-08-20";"Observation du 2024-08-20 (ete)";"231";"178";;"O"
"1065";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"64";"2024-05-16";"2024-08-24";"true";"";"2024-08-21";"Observation du 2024-08-21 (ete)";"221";"90";;"O"
"1066";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"65";"2024-05-12";"2024-08-01";"true";"";"2024-05-12";"Observation du 2024-05-12 (printemps)";"180";"35";;"O"
"1066";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"65";"2024-05-12";"2024-08-01";"true";"";"2024-05-13";"Observation du 2024-05-13 (printemps)";"61";"48";;"O"
"1066";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"65";"2024-05-12";"2024-08-01";"true";"";"2024-05-20";"Observation du 2024-05-20 (printemps)";"90";"138";;"O"
"1066";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"65";"2024-05-12";"2024-08-01";"true";"";"2024-05-23";"Observation du 2024-05-23 (printemps)";"190";"87";;"O"
"1066";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"65";"2024-05-12";"2024-08-01";"true";"";"2024-05-25";"Observation du 2024-05-25 (printemps)";"105";"84";;"B"
"1066";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"65";"2024-05-12";"2024-08-01";"true";"";"2024-05-28";"Observation du 2024-05-28 (printemps)";"130";"146";;"O"
"1066";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"65";"2024-05-12";"2024-08-01";"true";"";"2024-05-31";"Observation du 2024-05-31 (printemps)";"182";"96";;"O"
"1066";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"65";"2024-05-12";"2024-08-01";"true";"";"2024-06-11";"Observation du 2024-06-11 (ete)";"285";"246";;"B"
"1066";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"65";"2024-05-12";"2024-08-01";"true";"";"2024-06-17";"Observation du 2024-06-17 (ete)";"291";"119";;"O"
"1066";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"65";"2024-05-12";"2024-08-01";"true";"";"2024-06-19";"Observation du 2024-06-19 (ete)";"275";"75";;"O"
"1066";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"65";"2024-05-12";"2024-08-01";"true";"";"2024-06-21";"Observation du 2024-06-21 (ete)";"221";"86";;"O"
"1066";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"65";"2024-05-12";"2024-08-01";"true";"";"2024-06-23";"Observation du 2024-06-23 (ete)";"299";"198";;"O"
"1066";"2024-05-09";"Plant observe en zone A";"MF";"A";"1";"65";"2024-05-12";"2024-08-01";"true";"";"2024-06-24";"Observation du 2024-06-24 (ete)";"82";"61";;"C"
