plantid;date;siteid;zoneid;placetteid;parcelleid;coordx;coordy;note
MMA2071;2017-09-15;S01;Z01;A2;11;0.71;0.25;Rien à signaler.
MMA2071;2017-10-15;S01;Z01;A2;11;0.49;0.89;Condition normale pour la saison.
MMA2072;2017-05-15;S01;Z01;A2;11;0.57;0.47;Légère variabilité observée.
MMA2072;2017-07-15;S01;Z01;A2;11;0.42;0.09;Condition normale pour la saison.
MMA2072;2017-08-15;S01;Z01;A2;11;0.75;0.22;Condition normale pour la saison.
MMA2072;2017-09-15;S01;Z01;A2;11;0.14;0.51;Condition normale pour la saison.
MMA2072;2017-10-15;S01;Z01;A2;11;0.08;0.35;Légère variabilité observée.
MMA2073;2017-05-15;S01;Z01;A2;11;0.26;0.69;Légère variabilité observée.
MMA2073;2017-06-15;S01;Z01;A2;11;0.26;0.68;Condition normale pour la saison.
MMA2073;2017-07-15;S01;Z01;A2;11;0.07;0.05;Condition normale pour la saison.
MMA2073;2017-08-15;S01;Z01;A2;11;0.94;0.11;Condition normale pour la saison.
MMA2073;2017-09-15;S01;Z01;A2;11;0.72;0.56;Condition normale pour la saison.
MMA2073;2017-10-15;S01;Z01;A2;11;0.75;0.64;Condition normale pour la saison.
MMA2074;2017-05-15;S01;Z01;A2;11;0.71;0.49;Condition normale pour la saison.
MMA2074;2017-06-15;S01;Z01;A2;11;0.12;0.68;Condition normale pour la saison.
MMA2074;2017-07-15;S01;Z01;A2;11;0.05;0.07;Rien à signaler.
MMA2074;2017-08-15;S01;Z01;A2;11;0.84;0.07;Condition normale pour la saison.
MMA2074;2017-09-15;S01;Z01;A2;11;0.15;0.10;Condition normale pour la saison.
MMA2074;2017-10-15;S01;Z01;A2;11;0.24;0.12;Rien à signaler.
MMA2075;2017-05-15;S01;Z01;A2;11;0.70;0.52;Condition normale pour la saison.
MMA2075;2017-06-15;S01;Z01;A2;11;0.13;0.30;Condition normale pour la saison.
MMA2075;2017-07-15;S01;Z01;A2;11;0.09;0.37;Condition normale pour la saison.
MMA2075;2017-08-15;S01;Z01;A2;11;0.65;0.26;Condition normale pour la saison.
MMA2075;2017-09-15;S01;Z01;A2;11;0.86;0.56;Condition normale pour la saison.
MMA2075;2017-10-15;S01;Z01;A2;11;0.94;0.06;Rien à signaler.
MMA2076;2017-05-15;S01;Z01;A2;11;0.55;0.62;Condition normale pour la saison.
MMA2076;2017-06-15;S01;Z01;A2;11;0.71;0.25;Condition normale pour la saison.
MMA2076;2017-07-15;S01;Z01;A2;11;0.86;0.20;Rien à signaler.
MMA2076;2017-08-15;S01;Z01;A2;11;0.07;0.15;Condition normale pour la saison.
MMA2076;2017-09-15;S01;Z01;A2;11;0.94;0.51;Condition normale pour la saison.
MMA2076;2017-10-15;S01;Z01;A2;11;0.41;0.49;Rien à signaler.
MMA2077;2017-05-15;S01;Z01;A2;11;0.79;0.19;Légère variabilité observée.
MMA2077;2017-06-15;S01;Z01;A2;11;0.12;0.45;Rien à signaler.
MMA2077;2017-07-15;S01;Z01;A2;11;0.80;0.89;Légère variabilité observée.
MMA2077;2017-08-15;S01;Z01;A2;11;0.14;0.68;Rien à signaler.
MMA2077;2017-09-15;S01;Z01;A2;11;0.81;0.63;Condition normale pour la saison.
MMA2077;2017-10-15;S01;Z01;A2;11;0.34;0.87;Condition normale pour la saison.
MMA2078;2017-05-15;S01;Z01;A2;11;0.91;0.40;Condition normale pour la saison.
MMA2078;2017-06-15;S01;Z01;A2;11;0.32;0.09;Rien à signaler.
MMA2078;2017-07-15;S01;Z01;A2;11;0.85;0.69;Légère variabilité observée.
MMA2078;2017-08-15;S01;Z01;A2;11;0.73;0.88;Condition normale pour la saison.
MMA2078;2017-09-15;S01;Z01;A2;11;0.54;0.52;Légère variabilité observée.
MMA2078;2017-10-15;S01;Z01;A2;11;0.72;0.18;Légère variabilité observée.
MMA2079;2017-05-15;S01;Z01;A2;11;0.12;0.62;Rien à signaler.
MMA2079;2017-06-15;S01;Z01;A2;11;0.63;0.69;Condition normale pour la saison.
MMA2079;2017-07-15;S01;Z01;A2;11;0.42;0.54;Condition normale pour la saison.
MMA2079;2017-08-15;S01;Z01;A2;11;0.73;0.33;Condition normale pour la saison.
MMA2079;2017-09-15;S01;Z01;A2;11;0.76;0.39;Légère variabilité observée.
MMA2079;2017-10-15;S01;Z01;A2;11;0.13;0.82;Condition normale pour la saison.
MMA2080;2017-05-15;S01;Z01;A2;11;0.42;0.42;Rien à signaler.
MMA2080;2017-06-15;S01;Z01;A2;11;0.29;0.68;Condition normale pour la saison.
MMA2080;2017-07-15;S01;Z01;A2;11;0.37;0.59;Légère variabilité observée.
MMA2080;2017-08-15;S01;Z01;A2;11;0.05;0.48;Condition normale pour la saison.
MMA2080;2017-09-15;S01;Z01;A2;11;0.06;0.42;Légère variabilité observée.
MMA2080;2017-10-15;S01;Z01;A2;11;0.23;0.52;Condition normale pour la saison.
MMA2081;2017-05-15;S01;Z01;A2;11;0.07;0.64;Condition normale pour la saison.
MMA2081;2017-06-15;S01;Z01;A2;11;0.23;0.84;Rien à signaler.
MMA2081;2017-07-15;S01;Z01;A2;11;0.42;0.66;Légère variabilité observée.
MMA2081;2017-08-15;S01;Z01;A2;11;0.24;0.55;Rien à signaler.
MMA2081;2017-09-15;S01;Z01;A2;11;0.77;0.74;Condition normale pour la saison.
MMA2081;2017-10-15;S01;Z01;A2;11;0.33;0.60;Condition normale pour la saison.
MMA2082;2017-05-15;S01;Z01;A2;11;0.28;0.63;Condition normale pour la saison.
MMA2082;2017-06-15;S01;Z01;A2;11;0.94;0.39;Rien à signaler.
MMA2082;2017-07-15;S01;Z01;A2;11;0.76;0.08;Rien à signaler.
MMA2082;2017-08-15;S01;Z01;A2;11;0.90;0.09;Condition normale pour la saison.
MMA2082;2017-09-15;S01;Z01;A2;11;0.47;0.11;Condition normale pour la saison.
MMA2082;2017-10-15;S01;Z01;A2;11;0.54;0.80;Légère variabilité observée.
MMA2083;2017-05-15;S01;Z01;A2;11;0.18;0.15;Condition normale pour la saison.
MMA2083;2017-06-15;S01;Z01;A2;11;0.37;0.33;Rien à signaler.
MMA2083;2017-07-15;S01;Z01;A2;11;0.56;0.67;Rien à signaler.
MMA2083;2017-08-15;S01;Z01;A2;11;0.30;0.55;Condition normale pour la saison.
MMA2083;2017-09-15;S01;Z01;A2;11;0.84;0.44;Rien à signaler.
MMA2083;2017-10-15;S01;Z01;A2;11;0.79;0.47;Condition normale pour la saison.
MMA2084;2017-05-15;S01;Z01;A2;11;0.34;0.55;Rien à signaler.
MMA2084;2017-06-15;S01;Z01;A2;11;0.37;0.05;Condition normale pour la saison.
MMA2084;2017-07-15;S01;Z01;A2;11;0.17;0.90;Condition normale pour la saison.
MMA2084;2017-08-15;S01;Z01;A2;11;0.22;0.09;Rien à signaler.
MMA2084;2017-09-15;S01;Z01;A2;11;0.30;0.88;Légère variabilité observée.
MMA2084;2017-10-15;S01;Z01;A2;11;0.19;0.29;Rien à signaler.
MMA2085;2017-05-15;S01;Z01;A2;11;0.55;0.69;Condition normale pour la saison.
MMA2085;2017-06-15;S01;Z01;A2;11;0.10;0.62;Condition normale pour la saison.
MMA2085;2017-07-15;S01;Z01;A2;11;0.33;0.79;Légère variabilité observée.
MMA2085;2017-08-15;S01;Z01;A2;11;0.66;0.30;Légère variabilité observée.
MMA2085;2017-09-15;S01;Z01;A2;11;0.72;0.45;Condition normale pour la saison.
MMA2085;2017-10-15;S01;Z01;A2;11;0.33;0.23;Rien à signaler.
MMA2086;2017-05-15;S01;Z01;A2;11;0.92;0.36;Condition normale pour la saison.
MMA2086;2017-06-15;S01;Z01;A2;11;0.46;0.39;Condition normale pour la saison.
MMA2086;2017-07-15;S01;Z01;A2;11;0.88;0.10;Rien à signaler.
MMA2086;2017-08-15;S01;Z01;A2;11;0.59;0.09;Légère variabilité observée.
MMA2086;2017-09-15;S01;Z01;A2;11;0.06;0.20;Condition normale pour la saison.
MMA2086;2017-10-15;S01;Z01;A2;11;0.51;0.21;Rien à signaler.
MMA2087;2017-05-15;S01;Z01;A2;11;0.43;0.76;Rien à signaler.
MMA2087;2017-06-15;S01;Z01;A2;11;0.56;0.21;Condition normale pour la saison.
MMA2087;2017-07-15;S01;Z01;A2;11;0.80;0.73;Rien à signaler.
MMA2087;2017-08-15;S01;Z01;A2;11;0.90;0.24;Condition normale pour la saison.
MMA2087;2017-09-15;S01;Z01;A2;11;0.31;0.13;Condition normale pour la saison.
MMA2087;2017-10-15;S01;Z01;A2;11;0.57;0.51;Rien à signaler.
MMA2088;2017-05-15;S01;Z01;A2;11;0.88;0.26;Condition normale pour la saison.
MMA2088;2017-06-15;S01;Z01;A2;11;0.33;0.45;Condition normale pour la saison.
MMA2088;2017-07-15;S01;Z01;A2;11;0.91;0.51;Rien à signaler.
MMA2088;2017-08-15;S01;Z01;A2;11;0.70;0.27;Condition normale pour la saison.
MMA2088;2017-09-15;S01;Z01;A2;11;0.31;0.55;Condition normale pour la saison.
MMA2088;2017-10-15;S01;Z01;A2;11;0.94;0.42;Condition normale pour la saison.
MMA2089;2017-05-15;S01;Z01;A2;11;0.53;0.59;Rien à signaler.
MMA2089;2017-06-15;S01;Z01;A2;11;0.19;0.61;Rien à signaler.
MMA2089;2017-07-15;S01;Z01;A2;11;0.84;0.33;Condition normale pour la saison.
MMA2089;2017-08-15;S01;Z01;A2;11;0.86;0.52;Condition normale pour la saison.
MMA2089;2017-09-15;S01;Z01;A2;11;0.33;0.50;Légère variabilité observée.
MMA2089;2017-10-15;S01;Z01;A2;11;0.11;0.36;Condition normale pour la saison.
MMA2090;2017-05-15;S01;Z01;A2;11;0.33;0.33;Rien à signaler.
MMA2090;2017-06-15;S01;Z01;A2;11;0.59;0.85;Condition normale pour la saison.
MMA2090;2017-07-15;S01;Z01;A2;11;0.55;0.19;Condition normale pour la saison.
MMA2090;2017-08-15;S01;Z01;A2;11;0.78;0.94;Condition normale pour la saison.
MMA2090;2017-09-15;S01;Z01;A2;11;0.80;0.70;Condition normale pour la saison.
MMA2090;2017-10-15;S01;Z01;A2;11;0.58;0.81;Condition normale pour la saison.
MMA2091;2017-05-15;S01;Z01;A2;11;0.53;0.43;Légère variabilité observée.
MMA2091;2017-06-15;S01;Z01;A2;11;0.53;0.24;Condition normale pour la saison.
MMA2091;2017-07-15;S01;Z01;A2;11;0.93;0.64;Condition normale pour la saison.
MMA2091;2017-08-15;S01;Z01;A2;11;0.53;0.93;Rien à signaler.
MMA2091;2017-09-15;S01;Z01;A2;11;0.93;0.93;Rien à signaler.
MMA2091;2017-10-15;S01;Z01;A2;11;0.30;0.67;Condition normale pour la saison.
MMA2092;2017-05-15;S01;Z01;A2;11;0.56;0.90;Légère variabilité observée.
MMA2092;2017-06-15;S01;Z01;A2;11;0.41;0.91;Légère variabilité observée.
MMA2092;2017-07-15;S01;Z01;A2;11;0.13;0.29;Condition normale pour la saison.
MMA2092;2017-08-15;S01;Z01;A2;11;0.33;0.68;Légère variabilité observée.
MMA2092;2017-09-15;S01;Z01;A2;11;0.62;0.71;Légère variabilité observée.
MMA2092;2017-10-15;S01;Z01;A2;11;0.51;0.58;Condition normale pour la saison.
MMA2093;2017-05-15;S01;Z01;A2;11;0.88;0.94;Condition normale pour la saison.
MMA2093;2017-06-15;S01;Z01;A2;11;0.17;0.50;Légère variabilité observée.
MMA2093;2017-07-15;S01;Z01;A2;11;0.70;0.51;Légère variabilité observée.
MMA2093;2017-08-15;S01;Z01;A2;11;0.57;0.49;Condition normale pour la saison.
MMA2093;2017-09-15;S01;Z01;A2;11;0.23;0.30;Rien à signaler.
MMA2093;2017-10-15;S01;Z01;A2;11;0.92;0.37;Rien à signaler.
MMA2094;2017-05-15;S01;Z01;A2;11;0.21;0.19;Rien à signaler.
MMA2094;2017-06-15;S01;Z01;A2;11;0.10;0.06;Rien à signaler.
MMA2094;2017-07-15;S01;Z01;A2;11;0.78;0.86;Légère variabilité observée.
MMA2094;2017-08-15;S01;Z01;A2;11;0.59;0.27;Condition normale pour la saison.
MMA2094;2017-09-15;S01;Z01;A2;11;0.48;0.56;Légère variabilité observée.
MMA2094;2017-10-15;S01;Z01;A2;11;0.20;0.86;Rien à signaler.
MMA2095;2017-05-15;S01;Z01;A2;11;0.16;0.86;Condition normale pour la saison.
MMA2095;2017-06-15;S01;Z01;A2;11;0.06;0.44;Condition normale pour la saison.
MMA2095;2017-07-15;S01;Z01;A2;11;0.38;0.31;Légère variabilité observée.
MMA2095;2017-08-15;S01;Z01;A2;11;0.72;0.61;Légère variabilité observée.
MMA2095;2017-09-15;S01;Z01;A2;11;0.57;0.17;Légère variabilité observée.
MMA2095;2017-10-15;S01;Z01;A2;11;0.21;0.32;Condition normale pour la saison.
MMA2096;2017-05-15;S01;Z01;A2;11;0.73;0.93;Condition normale pour la saison.
MMA2096;2017-06-15;S01;Z01;A2;11;0.89;0.24;Légère variabilité observée.
MMA2096;2017-07-15;S01;Z01;A2;11;0.48;0.81;Rien à signaler.
MMA2096;2017-08-15;S01;Z01;A2;11;0.64;0.37;Condition normale pour la saison.
MMA2096;2017-09-15;S01;Z01;A2;11;0.39;0.43;Légère variabilité observée.
MMA2096;2017-10-15;S01;Z01;A2;11;0.23;0.87;Légère variabilité observée.
MMA2097;2017-05-15;S01;Z01;A2;11;0.43;0.55;Rien à signaler.
MMA2097;2017-06-15;S01;Z01;A2;11;0.68;0.88;Légère variabilité observée.
MMA2097;2017-07-15;S01;Z01;A2;11;0.93;0.39;Condition normale pour la saison.
MMA2097;2017-08-15;S01;Z01;A2;11;0.37;0.14;Rien à signaler.
MMA2097;2017-09-15;S01;Z01;A2;11;0.39;0.76;Condition normale pour la saison.
MMA2097;2017-10-15;S01;Z01;A2;11;0.05;0.39;Condition normale pour la saison.
MMA2098;2017-05-15;S01;Z01;A2;11;0.31;0.44;Condition normale pour la saison.
MMA2098;2017-06-15;S01;Z01;A2;11;0.40;0.27;Légère variabilité observée.
MMA2098;2017-07-15;S01;Z01;A2;11;0.40;0.90;Condition normale pour la saison.
MMA2098;2017-08-15;S01;Z01;A2;11;0.71;0.35;Légère variabilité observée.
MMA2098;2017-09-15;S01;Z01;A2;11;0.47;0.47;Condition normale pour la saison.
MMA2098;2017-10-15;S01;Z01;A2;11;0.65;0.17;Rien à signaler.
MMA2099;2017-05-15;S01;Z01;A2;11;0.79;0.47;Légère variabilité observée.
MMA2099;2017-06-15;S01;Z01;A2;11;0.56;0.35;Condition normale pour la saison.
MMA2099;2017-07-15;S01;Z01;A2;11;0.14;0.47;Condition normale pour la saison.
MMA2099;2017-08-15;S01;Z01;A2;11;0.50;0.11;Rien à signaler.
MMA2099;2017-09-15;S01;Z01;A2;11;0.11;0.35;Condition normale pour la saison.
MMA2099;2017-10-15;S01;Z01;A2;11;0.55;0.51;Condition normale pour la saison.
MMA2100;2017-05-15;S01;Z01;A2;11;0.26;0.65;Légère variabilité observée.
MMA2100;2017-06-15;S01;Z01;A2;11;0.69;0.06;Condition normale pour la saison.
MMA2100;2017-07-15;S01;Z01;A2;11;0.38;0.66;Légère variabilité observée.
MMA2100;2017-08-15;S01;Z01;A2;11;0.17;0.75;Rien à signaler.
MMA2100;2017-09-15;S01;Z01;A2;11;0.68;0.68;Condition normale pour la saison.
MMA2100;2017-10-15;S01;Z01;A2;11;0.16;0.43;Rien à signaler.
MMA3001;2017-05-15;S01;Z01;A3;12;0.61;0.37;Condition normale pour la saison.
MMA3001;2017-06-15;S01;Z01;A3;12;0.06;0.66;Condition normale pour la saison.
MMA3001;2017-07-15;S01;Z01;A3;12;0.30;0.50;Légère variabilité observée.
MMA3001;2017-08-15;S01;Z01;A3;12;0.36;0.55;Rien à signaler.
MMA3001;2017-09-15;S01;Z01;A3;12;0.22;0.72;Rien à signaler.
MMA3001;2017-10-15;S01;Z01;A3;12;0.47;0.37;Rien à signaler.
MMA3002;2017-05-15;S01;Z01;A3;12;0.07;0.88;Condition normale pour la saison.
MMA3002;2017-06-15;S01;Z01;A3;12;0.81;0.47;Condition normale pour la saison.
MMA3002;2017-07-15;S01;Z01;A3;12;0.72;0.28;Condition normale pour la saison.
MMA3002;2017-08-15;S01;Z01;A3;12;0.45;0.20;Légère variabilité observée.
MMA3002;2017-09-15;S01;Z01;A3;12;0.45;0.67;Condition normale pour la saison.
MMA3002;2017-10-15;S01;Z01;A3;12;0.09;0.52;Condition normale pour la saison.
MMA3003;2017-05-15;S01;Z01;A3;12;0.46;0.89;Condition normale pour la saison.
MMA3003;2017-06-15;S01;Z01;A3;12;0.37;0.93;Condition normale pour la saison.
MMA3003;2017-07-15;S01;Z01;A3;12;0.90;0.79;Condition normale pour la saison.
MMA3003;2017-08-15;S01;Z01;A3;12;0.17;0.35;Condition normale pour la saison.
MMA3003;2017-09-15;S01;Z01;A3;12;0.85;0.08;Rien à signaler.
MMA3003;2017-10-15;S01;Z01;A3;12;0.86;0.90;Condition normale pour la saison.
MMA3004;2017-05-15;S01;Z01;A3;12;0.41;0.64;Légère variabilité observée.
MMA3004;2017-06-15;S01;Z01;A3;12;0.11;0.34;Condition normale pour la saison.
MMA3004;2017-07-15;S01;Z01;A3;12;0.68;0.21;Rien à signaler.
MMA3004;2017-08-15;S01;Z01;A3;12;0.06;0.77;Rien à signaler.
MMA3004;2017-09-15;S01;Z01;A3;12;0.95;0.33;Condition normale pour la saison.
MMA3004;2017-10-15;S01;Z01;A3;12;0.34;0.79;Légère variabilité observée.
MMA3005;2017-05-15;S01;Z01;A3;12;0.13;0.83;Légère variabilité observée.
MMA3005;2017-06-15;S01;Z01;A3;12;0.15;0.15;Rien à signaler.
MMA3005;2017-07-15;S01;Z01;A3;12;0.37;0.54;Condition normale pour la saison.
MMA3005;2017-08-15;S01;Z01;A3;12;0.35;0.27;Condition normale pour la saison.
MMA3005;2017-09-15;S01;Z01;A3;12;0.36;0.93;Condition normale pour la saison.
MMA3005;2017-10-15;S01;Z01;A3;12;0.13;0.21;Condition normale pour la saison.
MMA3006;2017-05-15;S01;Z01;A3;12;0.33;0.49;Légère variabilité observée.
MMA3006;2017-06-15;S01;Z01;A3;12;0.77;0.44;Condition normale pour la saison.
MMA3006;2017-07-15;S01;Z01;A3;12;0.17;0.26;Condition normale pour la saison.
MMA3006;2017-08-15;S01;Z01;A3;12;0.20;0.06;Condition normale pour la saison.
MMA3006;2017-09-15;S01;Z01;A3;12;0.07;0.08;Condition normale pour la saison.
MMA3006;2017-10-15;S01;Z01;A3;12;0.23;0.60;Condition normale pour la saison.
MMA3007;2017-05-15;S01;Z01;A3;12;0.22;0.48;Rien à signaler.
MMA3007;2017-06-15;S01;Z01;A3;12;0.90;0.35;Condition normale pour la saison.
MMA3007;2017-07-15;S01;Z01;A3;12;0.22;0.72;Condition normale pour la saison.
MMA3007;2017-08-15;S01;Z01;A3;12;0.63;0.41;Rien à signaler.
MMA3007;2017-09-15;S01;Z01;A3;12;0.23;0.19;Rien à signaler.
MMA3007;2017-10-15;S01;Z01;A3;12;0.08;0.52;Condition normale pour la saison.
MMA3008;2017-05-15;S01;Z01;A3;12;0.88;0.14;Légère variabilité observée.
MMA3008;2017-06-15;S01;Z01;A3;12;0.89;0.84;Rien à signaler.
MMA3008;2017-07-15;S01;Z01;A3;12;0.06;0.77;Légère variabilité observée.
MMA3008;2017-08-15;S01;Z01;A3;12;0.56;0.87;Légère variabilité observée.
MMA3008;2017-09-15;S01;Z01;A3;12;0.37;0.66;Condition normale pour la saison.
MMA3008;2017-10-15;S01;Z01;A3;12;0.47;0.81;Rien à signaler.
MMA3009;2017-05-15;S01;Z01;A3;12;0.64;0.08;Condition normale pour la saison.
MMA3009;2017-06-15;S01;Z01;A3;12;0.63;0.93;Rien à signaler.
MMA3009;2017-07-15;S01;Z01;A3;12;0.66;0.10;Rien à signaler.
MMA3009;2017-08-15;S01;Z01;A3;12;0.11;0.38;Rien à signaler.
MMA3009;2017-09-15;S01;Z01;A3;12;0.21;0.21;Rien à signaler.
MMA3009;2017-10-15;S01;Z01;A3;12;0.52;0.82;Condition normale pour la saison.
MMA3010;2017-05-15;S01;Z01;A3;12;0.17;0.49;Condition normale pour la saison.
MMA3010;2017-06-15;S01;Z01;A3;12;0.78;0.60;Rien à signaler.
MMA3010;2017-07-15;S01;Z01;A3;12;0.24;0.12;Légère variabilité observée.
MMA3010;2017-08-15;S01;Z01;A3;12;0.18;0.39;Condition normale pour la saison.
MMA3010;2017-09-15;S01;Z01;A3;12;0.35;0.12;Légère variabilité observée.
MMA3010;2017-10-15;S01;Z01;A3;12;0.94;0.85;Légère variabilité observée.
MMA3011;2017-05-15;S01;Z01;A3;12;0.47;0.23;Légère variabilité observée.
MMA3011;2017-06-15;S01;Z01;A3;12;0.92;0.34;Condition normale pour la saison.
MMA3011;2017-07-15;S01;Z01;A3;12;0.82;0.08;Rien à signaler.
MMA3011;2017-08-15;S01;Z01;A3;12;0.85;0.32;Condition normale pour la saison.
MMA3011;2017-09-15;S01;Z01;A3;12;0.22;0.50;Condition normale pour la saison.
MMA3011;2017-10-15;S01;Z01;A3;12;0.30;0.30;Rien à signaler.
MMA3012;2017-05-15;S01;Z01;A3;12;0.65;0.52;Rien à signaler.
MMA3012;2017-06-15;S01;Z01;A3;12;0.17;0.45;Légère variabilité observée.
MMA3012;2017-07-15;S01;Z01;A3;12;0.45;0.90;Condition normale pour la saison.
MMA3012;2017-08-15;S01;Z01;A3;12;0.09;0.19;Rien à signaler.
MMA3012;2017-09-15;S01;Z01;A3;12;0.62;0.07;Rien à signaler.
MMA3012;2017-10-15;S01;Z01;A3;12;0.54;0.40;Rien à signaler.
MMA3013;2017-05-15;S01;Z01;A3;12;0.24;0.44;Condition normale pour la saison.
MMA3013;2017-06-15;S01;Z01;A3;12;0.86;0.34;Rien à signaler.
MMA3013;2017-07-15;S01;Z01;A3;12;0.10;0.87;Condition normale pour la saison.
MMA3013;2017-08-15;S01;Z01;A3;12;0.91;0.64;Rien à signaler.
MMA3013;2017-09-15;S01;Z01;A3;12;0.32;0.12;Rien à signaler.
MMA3013;2017-10-15;S01;Z01;A3;12;0.20;0.94;Légère variabilité observée.
MMA3014;2017-05-15;S01;Z01;A3;12;0.69;0.56;Rien à signaler.
MMA3014;2017-06-15;S01;Z01;A3;12;0.80;0.62;Légère variabilité observée.
MMA3014;2017-07-15;S01;Z01;A3;12;0.16;0.12;Condition normale pour la saison.
MMA3014;2017-08-15;S01;Z01;A3;12;0.77;0.91;Rien à signaler.
MMA3014;2017-09-15;S01;Z01;A3;12;0.86;0.14;Condition normale pour la saison.
MMA3014;2017-10-15;S01;Z01;A3;12;0.57;0.46;Condition normale pour la saison.
MMA3015;2017-05-15;S01;Z01;A3;12;0.15;0.08;Condition normale pour la saison.
MMA3015;2017-06-15;S01;Z01;A3;12;0.46;0.43;Légère variabilité observée.
MMA3015;2017-07-15;S01;Z01;A3;12;0.22;0.83;Condition normale pour la saison.
MMA3015;2017-08-15;S01;Z01;A3;12;0.36;0.34;Légère variabilité observée.
MMA3015;2017-09-15;S01;Z01;A3;12;0.94;0.51;Légère variabilité observée.
MMA3015;2017-10-15;S01;Z01;A3;12;0.49;0.42;Condition normale pour la saison.
MMA3016;2017-05-15;S01;Z01;A3;12;0.23;0.82;Condition normale pour la saison.
MMA3016;2017-06-15;S01;Z01;A3;12;0.16;0.34;Condition normale pour la saison.
MMA3016;2017-07-15;S01;Z01;A3;12;0.34;0.54;Condition normale pour la saison.
MMA3016;2017-08-15;S01;Z01;A3;12;0.11;0.35;Rien à signaler.
MMA3016;2017-09-15;S01;Z01;A3;12;0.09;0.39;Légère variabilité observée.
MMA3016;2017-10-15;S01;Z01;A3;12;0.40;0.71;Condition normale pour la saison.
MMA3017;2017-05-15;S01;Z01;A3;12;0.29;0.30;Légère variabilité observée.
MMA3017;2017-06-15;S01;Z01;A3;12;0.49;0.50;Condition normale pour la saison.
MMA3017;2017-07-15;S01;Z01;A3;12;0.24;0.76;Légère variabilité observée.
MMA3017;2017-08-15;S01;Z01;A3;12;0.78;0.22;Condition normale pour la saison.
MMA3017;2017-09-15;S01;Z01;A3;12;0.61;0.39;Condition normale pour la saison.
MMA3017;2017-10-15;S01;Z01;A3;12;0.28;0.11;Condition normale pour la saison.
MMA3018;2017-05-15;S01;Z01;A3;12;0.94;0.44;Rien à signaler.
MMA3018;2017-06-15;S01;Z01;A3;12;0.83;0.36;Rien à signaler.
MMA3018;2017-07-15;S01;Z01;A3;12;0.65;0.12;Condition normale pour la saison.
MMA3018;2017-08-15;S01;Z01;A3;12;0.74;0.68;Condition normale pour la saison.
MMA3018;2017-09-15;S01;Z01;A3;12;0.34;0.23;Rien à signaler.
MMA3018;2017-10-15;S01;Z01;A3;12;0.25;0.06;Rien à signaler.
MMA3019;2017-05-15;S01;Z01;A3;12;0.58;0.40;Condition normale pour la saison.
MMA3019;2017-06-15;S01;Z01;A3;12;0.21;0.17;Condition normale pour la saison.
MMA3019;2017-07-15;S01;Z01;A3;12;0.36;0.59;Condition normale pour la saison.
MMA3019;2017-08-15;S01;Z01;A3;12;0.28;0.50;Rien à signaler.
MMA3019;2017-09-15;S01;Z01;A3;12;0.38;0.10;Condition normale pour la saison.
MMA3019;2017-10-15;S01;Z01;A3;12;0.69;0.60;Légère variabilité observée.
MMA3020;2017-05-15;S01;Z01;A3;12;0.39;0.18;Condition normale pour la saison.
MMA3020;2017-06-15;S01;Z01;A3;12;0.15;0.85;Rien à signaler.
MMA3020;2017-07-15;S01;Z01;A3;12;0.31;0.58;Légère variabilité observée.
MMA3020;2017-08-15;S01;Z01;A3;12;0.07;0.17;Légère variabilité observée.
MMA3020;2017-09-15;S01;Z01;A3;12;0.88;0.80;Condition normale pour la saison.
MMA3020;2017-10-15;S01;Z01;A3;12;0.83;0.45;Condition normale pour la saison.
MMA3021;2017-05-15;S01;Z01;A3;12;0.34;0.67;Rien à signaler.
MMA3021;2017-06-15;S01;Z01;A3;12;0.42;0.36;Condition normale pour la saison.
MMA3021;2017-07-15;S01;Z01;A3;12;0.47;0.16;Légère variabilité observée.
MMA3021;2017-08-15;S01;Z01;A3;12;0.41;0.21;Condition normale pour la saison.
MMA3021;2017-09-15;S01;Z01;A3;12;0.37;0.47;Condition normale pour la saison.
MMA3021;2017-10-15;S01;Z01;A3;12;0.24;0.80;Rien à signaler.
MMA3022;2017-05-15;S01;Z01;A3;12;0.28;0.45;Rien à signaler.
